s04q18a,s04q18b,s04q28a,s04q28b,s04q29b,s04q30c,s04q42,s04q43,s04q51b,s04q52c,s04q58,s06q01__1,s06q01__2,s06q01__3,s06q01__4,s06q01__5,s06q02,s06q03,s06q05,s06q07,s06q12,s10q04,s10q05,s10q06,s10q08,s10q17a,s10q31,s10q34,s12q02,s13q09,s13q20,s13q21,s13q22a,s13q22b,ADM3_FR,ADM0_EN,Total_bran,ISIBF_base,Population,Area
0.875000000000000,8.625000000000000,1.000000000000000,9.000000000000000,6.000000000000000,1.000000000000000,1.738249542540245,49793.312370633080718,5.000000000000000,52.000000000000000,102433.948509485126124,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,1.694058426288058,2.000000000000000,1.371264550264550,1.867924528301887,4.690311067096782,2.000000000000000,1.916666666666667,2.000000000000000,2.000000000000000,6.000000000000000,2.000000000000000,1.000000000000000,1.859259259259259,0.583333333333333,3.200000000000001,1.600000000000000,69733.333333333328483,5.000000000000000,Fallou,Mali,1,0.053000000000000,"30035","310000"
0.846153846153846,8.153846153846153,1.000000000000000,9.000000000000000,5.962962962962964,5.296296296296298,1.738249542540245,49793.312370633080718,6.666666666666668,22.333333333333329,102433.948509485126124,2.000000000000000,2.000000000000000,1.964285714285714,1.821428571428572,2.000000000000000,1.916666666666667,1.964285714285714,1.000000000000000,1.814814814814815,2.000000000000000,2.000000000000000,1.666666666666667,2.000000000000000,2.000000000000000,8.199999999999999,2.000000000000000,1.000000000000000,1.901851851851852,0.416666666666667,2.799999999999999,2.000000000000000,40000.000000000000000,5.000000000000000,Liberté Dembaya,Mali,0,0.086000000000000,"14366","27100"
1.898214285714286,7.875000000000000,1.870724003887269,7.849319727891158,5.018773222060828,57.339220841740058,1.616280594405595,82432.675575466200826,6.199497163385434,42.108389022506159,94629.704945799472625,1.864819041875373,2.000000000000000,1.951565172116020,1.564892213552483,1.995833333333333,1.628724252327194,1.944715771516619,1.425682539682540,1.808100314596405,4.929699983494626,1.958333333333334,1.625000000000000,1.979166666666667,1.989583333333334,7.759199134199136,1.975000000000000,1.259375000000000,1.813787964680822,0.354166666666667,3.096689981869853,2.570496913725811,70670.353416244790424,3.660613810323342,Kayes,Mali,96,1.696000000000000,"1010552","10320"
2.861111111111111,8.305555555555555,1.788340891912320,8.105026455026454,5.401636737747850,42.594090558937310,1.819191919191919,41754.535606060613645,5.721581380223218,30.227790153149513,170781.959951821831055,1.903057590870407,1.995279268535083,1.970561842775990,1.732271235904957,2.000000000000000,1.581595341498724,1.972724920708996,1.262643738977072,1.689416245697356,3.514633820586202,1.916666666666667,1.481481481481482,1.879629629629630,1.981481481481482,6.532912229382820,1.908216402334049,1.289383383501031,1.789050367621796,0.518518518518519,3.031990540323874,3.942492384159051,58127.228635561972624,4.184916626583293,Mopti,Mali,117,1.935000000000000,"1087074","11790"
3.800000000000000,6.600000000000000,1.000000000000000,9.000000000000000,5.466666666666666,59.266666666666673,1.750000000000000,30624.875000000000000,5.000000000000000,93.000000000000000,102433.948509485126124,1.977272727272728,2.000000000000000,2.000000000000000,1.727272727272727,2.000000000000000,1.461538461538462,2.000000000000000,1.371264550264550,1.681818181818182,4.690311067096782,2.000000000000000,1.916666666666667,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,1.000000000000000,1.883333333333333,0.333333333333333,3.000000000000000,4.000000000000000,132500.000000000000000,5.000000000000000,Ténenkou,Mali,0,0.000000000000000,"11274","850"
1.375000000000000,8.500000000000000,1.870724003887269,7.849319727891158,5.616666666666666,16.066666666666666,1.933333333333333,5999.966666666666242,6.000000000000000,56.000000000000000,14500.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,1.681818181818182,2.000000000000000,1.904761904761904,2.000000000000000,1.371264550264550,1.651515151515152,7.000000000000000,1.916666666666667,1.583333333333333,2.000000000000000,2.000000000000000,6.647058823529412,2.000000000000000,1.117647058823529,1.859259259259259,0.333333333333333,3.000000000000000,2.799999999999999,53000.000000000000000,5.000000000000000,Niamana,Mali,1,0.002000000000000,"37663","474800"
3.142857142857143,6.285714285714286,1.000000000000000,9.000000000000000,6.000000000000000,25.166666666666668,2.000000000000000,6750.000000000000000,6.000000000000000,1.000000000000000,102433.948509485126124,1.950000000000000,2.000000000000000,2.000000000000000,1.750000000000000,2.000000000000000,1.900000000000000,2.000000000000000,1.371264550264550,1.925000000000000,4.690311067096782,2.000000000000000,1.916666666666667,2.000000000000000,2.000000000000000,11.000000000000000,2.000000000000000,1.000000000000000,1.879629629629629,0.750000000000000,3.187500000000000,4.375000000000000,35625.000000000000000,3.500000000000000,Falémé,Mali,2,0.084000000000000,"10158","71600"
0.585714285714285,8.828571428571429,1.435362001943635,8.424659863945578,6.090447154471546,8.744410569105694,1.869124771270123,26896.456185316539631,6.000000000000000,2.000000000000000,102433.948509485126124,1.980740740740741,2.000000000000000,1.916666666666667,1.862222222222222,2.000000000000000,1.833333333333334,1.944444444444445,1.518965608465609,1.857916666666667,4.678488866881726,1.958333333333334,1.833333333333334,2.000000000000000,2.000000000000000,7.366666666666668,2.000000000000000,1.000000000000000,1.881481481481481,0.458333333333334,3.309523809523810,3.035714285714286,170476.190476190444315,3.654761904761905,Maréna Diombougou,Mali,0,0.014000000000000,"37344","54600"
1.000000000000000,8.000000000000000,1.000000000000000,9.000000000000000,5.937500000000000,9.064144736842106,2.000000000000000,35250.000000000000000,5.964285714285714,9.581168831168831,102433.948509485126124,1.983333333333333,2.000000000000000,1.968750000000000,1.853125000000000,2.000000000000000,2.000000000000000,2.000000000000000,1.371264550264550,1.693750000000000,4.690311067096782,1.916666666666667,1.708333333333334,1.958333333333334,2.000000000000000,5.975000000000000,2.000000000000000,1.225000000000000,1.912962962962963,0.625000000000000,3.518181818181818,4.340909090909091,45136.363636363632395,4.131818181818182,Wadouba,Mali,0,0.010000000000000,"55718","77000"
1.000000000000000,8.500000000000000,1.000000000000000,9.000000000000000,5.952380952380954,5.523809523809524,1.738249542540245,49793.312370633080718,5.000000000000000,52.000000000000000,102433.948509485126124,2.000000000000000,2.000000000000000,1.925000000000000,1.775000000000000,2.000000000000000,2.000000000000000,1.975000000000000,1.000000000000000,1.897435897435897,2.000000000000000,2.000000000000000,1.833333333333333,1.916666666666667,2.000000000000000,7.500000000000000,2.000000000000000,2.250000000000000,1.924074074074074,0.500000000000000,3.500000000000000,2.500000000000000,25000.000000000000000,4.333333333333333,Marintoumania,Mali,0,0.001000000000000,"8061","57900"
0.250000000000000,9.250000000000000,1.870724003887269,7.849319727891158,5.777777777777778,47.222222222222221,2.000000000000000,49000.000000000000000,6.125000000000000,12.750000000000000,102433.948509485126124,1.926829268292683,2.000000000000000,1.902439024390244,1.926829268292683,2.000000000000000,1.400000000000000,1.951219512195122,2.000000000000000,1.769230769230769,4.690311067096782,2.000000000000000,1.750000000000000,1.833333333333333,2.000000000000000,9.000000000000000,2.000000000000000,2.090909090909091,1.787037037037037,0.833333333333333,3.136363636363636,3.772727272727273,118636.363636363646947,4.181818181818182,Socoura,Mali,0,0.134000000000000,"36983","72700"
2.222222222222222,8.666666666666666,1.870724003887269,7.849319727891158,6.063829787234044,3.595744680851064,1.750000000000000,102499.750000000014552,5.898994326770866,32.466778045012319,102433.948509485126124,1.970588235294117,2.000000000000000,1.985294117647059,1.941176470588236,2.000000000000000,1.666666666666667,1.941176470588236,1.500000000000000,1.921875000000000,6.000000000000000,1.916666666666667,1.916666666666667,2.000000000000000,2.000000000000000,5.500000000000000,2.000000000000000,1.000000000000000,1.900000000000000,0.500000000000000,3.375000000000000,1.875000000000000,381250.000000000000000,3.125000000000000,Somankidy,Mali,0,0.029000000000000,"6915","490"
3.000000000000000,8.000000000000000,1.000000000000000,9.000000000000000,6.000000000000000,3.682926829268293,1.933333333333333,1999.799999999999955,6.100000000000000,3.500000000000000,102433.948509485126124,1.966101694915254,2.000000000000000,1.864406779661017,1.847457627118644,2.000000000000000,1.842105263157895,1.949152542372881,1.333333333333333,1.875000000000000,7.000000000000000,2.000000000000000,1.916666666666667,2.000000000000000,2.000000000000000,3.750000000000000,2.000000000000000,1.000000000000000,1.885185185185185,0.250000000000000,3.166666666666667,1.000000000000000,179166.666666666656965,3.500000000000000,Gouméra,Mali,0,0.028000000000000,"3821","7800"
1.000000000000000,9.000000000000000,1.870724003887269,7.849319727891158,5.884615384615384,8.192307692307692,2.000000000000000,60000.000000000000000,6.000000000000000,3.000000000000000,102433.948509485126124,2.000000000000000,2.000000000000000,2.000000000000000,1.970588235294117,2.000000000000000,2.000000000000000,2.000000000000000,1.371264550264550,2.000000000000000,4.690311067096782,2.000000000000000,1.833333333333333,2.000000000000000,2.000000000000000,6.000000000000000,2.000000000000000,1.000000000000000,1.948148148148148,0.083333333333333,3.000000000000000,7.000000000000000,40000.000000000000000,5.000000000000000,Dianguirdé,Mali,0,0.000000000000000,"11988","155200"
0.857142857142857,8.428571428571432,1.000000000000000,9.000000000000000,6.039215686274510,1.901960784313725,2.000000000000000,3888.500000000000000,6.000000000000000,1.000000000000000,102433.948509485126124,1.980392156862745,2.000000000000000,1.980392156862745,1.862745098039216,2.000000000000000,1.375000000000000,1.823529411764706,1.666666666666667,1.857142857142857,4.666666666666668,2.000000000000000,1.916666666666667,2.000000000000000,2.000000000000000,6.000000000000000,2.000000000000000,1.000000000000000,1.887037037037037,0.666666666666667,2.900000000000000,2.650000000000000,147500.000000000000000,2.950000000000001,Diakon,Mali,0,0.000000000000000,"33756","193100"
2.500000000000000,9.000000000000000,1.870724003887269,7.849319727891158,6.031250000000000,42.625000000000000,2.000000000000000,30000.000000000000000,6.125000000000000,14.750000000000000,102433.948509485126124,1.975000000000000,2.000000000000000,1.975000000000000,1.725000000000000,2.000000000000000,1.461538461538462,2.000000000000000,1.371264550264550,1.875000000000000,4.690311067096782,1.916666666666667,1.250000000000000,1.916666666666667,2.000000000000000,7.652173913043480,2.000000000000000,1.217391304347826,1.887037037037037,0.250000000000000,3.000000000000000,3.000000000000000,16666.666666666667879,5.000000000000000,Fatoma,Mali,0,0.036000000000000,"14910","29600"
0.750000000000000,9.500000000000000,1.870724003887269,7.849319727891158,5.960784313725490,3.392156862745098,2.000000000000000,22999.200000000000728,7.500000000000000,24.000000000000000,102433.948509485126124,2.000000000000000,2.000000000000000,1.928571428571429,1.946428571428572,2.000000000000000,1.714285714285714,1.928571428571429,1.000000000000000,1.942307692307692,5.000000000000000,1.916666666666667,2.000000000000000,2.000000000000000,2.000000000000000,3.000000000000000,2.000000000000000,1.000000000000000,1.914814814814815,0.333333333333333,3.000000000000000,3.428571428571428,320000.000000000000000,4.142857142857143,Kéméné Tambo,Mali,0,0.011000000000000,"16955","61600"
1.000000000000000,9.000000000000000,1.870724003887269,7.849319727891158,5.916666666666668,10.333333333333334,1.600000000000000,9999.000000000000000,6.500000000000000,2.500000000000000,102433.948509485126124,1.959183673469388,2.000000000000000,1.959183673469388,1.897959183673469,2.000000000000000,1.625000000000000,1.918367346938776,1.250000000000000,1.977777777777778,5.000000000000000,2.000000000000000,1.916666666666667,2.000000000000000,2.000000000000000,5.000000000000000,2.000000000000000,1.000000000000000,1.872222222222222,0.416666666666667,2.583333333333333,5.666666666666668,155416.666666666656965,4.083333333333333,Tafacirga,Mali,0,0.004000000000000,"9126","10900"
0.666666666666667,9.000000000000000,1.870724003887269,7.849319727891158,6.111111111111112,12.722222222222220,2.000000000000000,17500.000000000000000,6.250000000000000,5.250000000000000,102433.948509485126124,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,1.694058426288058,1.966666666666666,2.000000000000000,1.724137931034483,6.000000000000000,2.000000000000000,1.916666666666667,2.000000000000000,2.000000000000000,9.666666666666666,2.000000000000000,1.000000000000000,1.916666666666667,0.833333333333333,3.071428571428572,3.142857142857143,56071.428571428572468,3.500000000000000,Ségué Iré,Mali,0,0.001000000000000,"14861","12700"
5.000000000000000,5.500000000000000,1.200000000000000,9.000000000000000,5.738095238095238,17.761904761904763,2.000000000000000,38749.750000000000000,5.866666666666666,10.533333333333331,102433.948509485126124,1.948717948717949,2.000000000000000,1.897435897435897,1.717948717948718,2.000000000000000,1.666666666666667,2.000000000000000,1.371264550264550,1.538461538461538,6.000000000000000,1.916666666666667,1.750000000000000,1.916666666666667,2.000000000000000,8.000000000000000,2.000000000000000,1.000000000000000,1.881481481481481,0.333333333333333,3.857142857142857,1.857142857142857,30000.000000000000000,3.857142857142857,Kendié,Mali,0,0.004000000000000,"25482","114100"
5.000000000000000,6.000000000000000,1.870724003887269,7.849319727891158,5.466666666666666,28.199999999999999,1.500000000000000,144749.750000000000000,5.800000000000000,45.600000000000001,102433.948509485126124,1.906250000000000,2.000000000000000,1.968750000000000,1.812500000000000,2.000000000000000,1.300000000000000,1.968750000000000,1.000000000000000,1.806451612903225,4.690311067096782,1.916666666666667,1.750000000000000,1.916666666666667,2.000000000000000,8.833333333333334,2.000000000000000,1.333333333333333,1.881481481481481,0.416666666666667,3.000000000000000,3.400000000000000,118000.000000000000000,3.400000000000000,Diabaly,Mali,0,0.000000000000000,"34324","149900"
2.292574546489860,8.026390692640692,1.000000000000000,9.000000000000000,5.620689655172414,27.241379310344829,1.738249542540245,49793.312370633080718,5.888888888888890,9.055555555555555,102433.948509485126124,1.962962962962963,2.000000000000000,2.000000000000000,1.814814814814815,2.000000000000000,1.800000000000000,2.000000000000000,1.371264550264550,1.666666666666667,4.690311067096782,2.000000000000000,1.666666666666667,1.833333333333333,1.833333333333333,6.150000000000002,2.000000000000000,1.100000000000000,1.887037037037037,0.583333333333333,4.000000000000000,3.125000000000000,75000.000000000000000,3.500000000000000,Métoumou,Mali,0,0.002000000000000,"14016","22000"
1.146287273244930,9.513195346320346,1.435362001943635,8.424659863945578,5.949392712550608,16.826923076923077,1.869124771270123,34896.406185316540359,5.850000000000000,21.699999999999999,91550.307588075898821,1.975000000000000,2.000000000000000,1.975000000000000,1.862500000000000,2.000000000000000,1.710665576780393,2.000000000000000,1.371264550264550,1.558620689655172,6.166666666666668,1.958333333333334,1.583333333333334,1.875000000000000,2.000000000000000,5.575000000000000,2.000000000000000,1.800000000000000,1.896296296296296,0.625000000000000,2.937500000000000,4.712500000000000,114000.000000000000000,4.212500000000001,Diamnati,Mali,0,0.002000000000000,"26296","69800"
5.430858182163288,6.342130230880232,1.870724003887269,7.849319727891160,5.939458689458690,13.056267806267806,1.825499695026830,36112.208247088718053,5.915954415954416,26.580484330484335,128289.299006323402864,2.000000000000000,2.000000000000000,1.967556703990813,1.878787878787879,2.000000000000000,1.777777777777778,1.982147051914494,1.123754850088183,1.780202821869488,6.000000000000000,1.916666666666667,1.583333333333333,1.944444444444445,2.000000000000000,7.890151515151516,2.000000000000000,1.041666666666667,1.905476534047963,0.500000000000000,3.140151515151515,3.912878787878788,39343.434343434339098,4.762626262626264,Konna,Mali,0,0.006000000000000,"110370","249000"
1.000000000000000,9.000000000000000,1.870724003887269,7.849319727891158,5.960000000000000,6.940000000000000,1.738249542540245,49793.312370633080718,6.000000000000000,1.000000000000000,102433.948509485126124,2.000000000000000,2.000000000000000,2.000000000000000,1.897435897435897,2.000000000000000,1.250000000000000,2.000000000000000,1.371264550264550,1.974358974358974,4.690311067096782,2.000000000000000,1.833333333333333,1.833333333333333,2.000000000000000,9.800000000000001,2.000000000000000,1.000000000000000,1.933333333333333,0.166666666666667,2.000000000000000,4.000000000000000,45000.000000000000000,5.000000000000000,Grouméra,Mali,0,0.000000000000000,"11519","59100"
2.292574546489860,8.026390692640692,1.870724003887269,7.849319727891158,5.791666666666668,17.208333333333332,1.738249542540245,49793.312370633080718,5.000000000000000,36.000000000000000,155000.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,1.907407407407408,2.000000000000000,2.000000000000000,2.000000000000000,1.371264550264550,1.888888888888889,4.690311067096782,2.000000000000000,1.666666666666667,2.000000000000000,2.000000000000000,5.500000000000000,2.000000000000000,1.333333333333333,1.883333333333333,0.250000000000000,3.000000000000000,5.800000000000000,28000.000000000000000,5.000000000000000,Ouattagouna,Mali,0,0.000000000000000,"30263","488000"
1.000000000000000,8.500000000000000,1.000000000000000,5.000000000000000,6.000000000000000,1.000000000000000,1.738249542540245,49793.312370633080718,6.000000000000000,5.173913043478262,102433.948509485126124,2.000000000000000,2.000000000000000,1.891891891891892,1.729729729729730,2.000000000000000,1.900000000000000,1.891891891891892,1.000000000000000,1.636363636363636,3.750000000000000,2.000000000000000,1.916666666666667,2.000000000000000,2.000000000000000,4.500000000000000,2.000000000000000,1.000000000000000,1.938888888888889,0.666666666666667,3.153846153846154,4.000000000000000,59423.076923076921958,4.692307692307694,Koubéwel Koundia,Mali,0,0.009000000000000,"13180","37800"
0.566666666666667,7.375000000000000,1.435362001943635,8.424659863945578,6.070238095238096,7.404761904761906,1.869124771270123,31896.656185316540359,5.833333333333334,60.916666666666671,102433.948509485126124,2.000000000000000,2.000000000000000,2.000000000000000,1.859307359307359,2.000000000000000,1.970588235294118,2.000000000000000,1.371264550264550,1.911255411255412,5.500000000000000,1.958333333333334,1.833333333333334,2.000000000000000,2.000000000000000,11.166666666666668,2.000000000000000,1.142857142857143,1.911111111111111,0.541666666666667,2.933333333333334,3.696969696969697,74090.909090909088263,3.960606060606061,Béma,Mali,0,0.004000000000000,"50858","207200"
1.000000000000000,8.500000000000000,1.870724003887269,7.849319727891158,5.972972972972974,2.243243243243243,2.000000000000000,25000.000000000000000,5.500000000000000,27.500000000000000,102433.948509485126124,2.000000000000000,2.000000000000000,2.000000000000000,1.864864864864865,2.000000000000000,1.200000000000000,2.000000000000000,1.371264550264550,1.945945945945946,4.690311067096782,2.000000000000000,1.833333333333333,2.000000000000000,2.000000000000000,6.000000000000000,2.000000000000000,1.000000000000000,1.935185185185185,0.583333333333333,3.090909090909092,4.000000000000000,110454.545454545455868,3.727272727272727,Koréra Koré,Mali,0,0.000000000000000,"19427","203900"
3.414191515496620,8.842130230880231,1.663816002591513,7.566213151927440,5.855434782608698,18.293866459627328,1.746083180846749,28430.687456877694785,5.685185185185184,27.166666666666661,88289.299006323402864,1.946753246753247,2.000000000000000,1.922719022719023,1.754855354855355,2.000000000000000,1.643365893365893,1.967407667407668,1.165421516754850,1.535045020339138,3.230103689032261,1.930555555555556,1.402777777777778,1.944444444444445,2.000000000000000,6.192712550607288,1.988888888888889,1.307602339181287,1.881790123456790,0.361111111111111,2.964814814814815,4.342592592592593,51009.259259259248211,4.535185185185186,Douentza,Mali,3,0.159000000000000,"72015","27000"
2.000000000000000,7.500000000000000,1.580482669258180,8.232879818594109,6.060955710955712,7.000310800310802,1.825499695026830,106528.874913755382295,5.916666666666668,18.833333333333332,79955.965672990074381,1.989583333333333,2.000000000000000,2.000000000000000,1.725762195121951,2.000000000000000,1.841269841269841,2.000000000000000,1.371264550264550,1.897682926829268,5.126874044731188,2.000000000000000,1.916666666666667,1.972222222222222,2.000000000000000,9.049999999999997,2.000000000000000,1.000000000000000,1.902469135802470,0.666666666666667,3.090909090909092,4.041991341991342,134889.610389610374114,4.357575757575758,Djélébou,Mali,0,0.000000000000000,"70671","266700"
0.250000000000000,8.500000000000000,1.870724003887269,7.849319727891158,5.968750000000000,2.437500000000000,1.738249542540245,49793.312370633080718,6.000000000000000,2.500000000000000,102433.948509485126124,1.982758620689656,2.000000000000000,2.000000000000000,1.672413793103448,2.000000000000000,1.842105263157895,2.000000000000000,1.371264550264550,1.844827586206897,4.690311067096782,2.000000000000000,1.916666666666667,2.000000000000000,2.000000000000000,6.000000000000000,2.000000000000000,1.000000000000000,1.900000000000000,0.666666666666667,3.000000000000000,3.500000000000000,185000.000000000000000,4.000000000000000,Marekaffo,Mali,0,0.000000000000000,"5324","13700"
0.500000000000000,8.500000000000000,1.870724003887269,7.849319727891158,5.953488372093024,7.511627906976744,2.000000000000000,17500.000000000000000,5.266666666666668,26.933333333333334,342000.000000000000000,1.972972972972973,2.000000000000000,1.891891891891892,1.972972972972973,2.000000000000000,1.750000000000000,2.000000000000000,1.371264550264550,1.729729729729730,4.690311067096782,2.000000000000000,1.833333333333333,1.750000000000000,2.000000000000000,10.250000000000000,2.000000000000000,1.875000000000000,1.885185185185185,0.250000000000000,4.333333333333333,4.500000000000000,51666.666666666656965,5.000000000000000,Pétaka,Mali,0,0.009000000000000,"5553","30500"
2.285714285714286,6.857142857142858,1.000000000000000,9.000000000000000,5.888888888888890,16.555555555555557,2.000000000000000,150000.000000000000000,5.898994326770866,32.466778045012319,102433.948509485126124,1.931818181818182,2.000000000000000,1.954545454545454,1.681818181818182,2.000000000000000,1.733333333333333,2.000000000000000,1.371264550264550,2.000000000000000,4.690311067096782,2.000000000000000,1.916666666666667,2.000000000000000,2.000000000000000,9.666666666666666,1.666666666666667,1.000000000000000,1.868518518518518,0.750000000000000,3.000000000000000,3.526315789473684,58421.052631578961154,2.526315789473684,Toya,Mali,0,0.000000000000000,"12601","10800"
2.000000000000000,8.666666666666666,1.870724003887269,7.849319727891158,5.625000000000000,16.274999999999999,1.000000000000000,195000.000000000000000,5.900000000000002,19.600000000000001,102433.948509485126124,1.944444444444444,2.000000000000000,1.972222222222222,1.972222222222222,2.000000000000000,1.500000000000000,2.000000000000000,1.371264550264550,1.666666666666667,1.000000000000000,1.916666666666667,1.333333333333333,2.000000000000000,2.000000000000000,5.941176470588236,2.000000000000000,1.058823529411765,1.896296296296296,0.083333333333333,4.500000000000000,6.000000000000000,62500.000000000000000,5.000000000000000,Dangol Boré,Mali,0,0.000000000000000,"26540","277300"
1.000000000000000,9.400000000000000,1.870724003887269,7.849319727891158,5.696969696969698,49.242424242424242,1.777777777777778,36055.444444444445253,5.000000000000000,52.000000000000000,102433.948509485126124,1.959183673469388,2.000000000000000,2.000000000000000,1.571428571428571,2.000000000000000,1.476190476190476,2.000000000000000,1.371264550264550,1.693877551020408,4.666666666666668,1.916666666666667,1.250000000000000,1.916666666666667,2.000000000000000,7.666666666666668,1.833333333333333,1.055555555555556,1.846296296296296,0.083333333333333,3.000000000000000,4.000000000000000,50000.000000000000000,5.000000000000000,Nara,Mali,0,0.000000000000000,"29602","127000"
1.000000000000000,9.000000000000000,1.870724003887269,7.849319727891158,5.967741935483872,2.483870967741935,2.000000000000000,40000.000000000000000,6.000000000000000,1.000000000000000,102433.948509485126124,2.000000000000000,2.000000000000000,2.000000000000000,1.850000000000000,2.000000000000000,1.333333333333333,2.000000000000000,1.371264550264550,2.000000000000000,4.690311067096782,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,7.593184207281330,1.951866839254624,1.255339374617010,1.929629629629630,0.000000000000000,3.317892149331118,3.815923361754537,84158.281875412882073,3.993135590811841,Gavinané,Mali,0,0.005000000000000,"15679","81300"
1.740381991687096,7.865939754689756,1.870724003887269,7.849319727891160,5.536666666666666,39.256666666666661,1.611111111111112,82500.000000000000000,6.125000000000000,10.041666666666666,102433.948509485126124,1.922356739305892,2.000000000000000,2.000000000000000,1.607210115684692,2.000000000000000,1.668067226890756,1.994350282485876,1.247509700176367,1.833771209633278,4.793540711397856,1.888888888888889,1.805555555555556,1.833333333333333,1.972222222222222,10.244444444444445,1.955555555555556,1.044444444444444,1.829629629629630,0.361111111111111,3.033333333333333,3.327777777777778,94416.666666666671517,5.000000000000000,Nioro,Mali,9,0.315000000000000,"101073","27300"
0.000000000000000,8.000000000000000,1.000000000000000,1.000000000000000,5.928571428571428,4.285714285714286,1.738249542540245,49793.312370633080718,6.250000000000000,6.000000000000000,102433.948509485126124,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,1.694058426288058,2.000000000000000,1.371264550264550,1.958333333333333,4.690311067096782,2.000000000000000,1.916666666666667,2.000000000000000,2.000000000000000,11.500000000000000,2.000000000000000,2.000000000000000,1.914814814814815,0.583333333333333,3.333333333333333,5.333333333333334,65000.000000000000000,3.666666666666667,Guéneibe,Mali,0,0.000000000000000,"8751","165900"
1.400000000000000,7.400000000000002,1.000000000000000,9.000000000000000,6.000000000000000,1.000000000000000,1.738249542540245,49793.312370633080718,5.898994326770866,32.466778045012319,102433.948509485126124,2.000000000000000,2.000000000000000,2.000000000000000,1.800000000000000,2.000000000000000,2.000000000000000,2.000000000000000,1.371264550264550,1.771428571428571,6.000000000000000,2.000000000000000,1.666666666666667,2.000000000000000,2.000000000000000,6.000000000000000,2.000000000000000,1.500000000000000,1.929629629629630,0.250000000000000,3.000000000000000,3.400000000000000,29000.000000000000000,5.000000000000000,Yéréré,Mali,0,0.021000000000000,"13487","41900"
1.428571428571429,7.857142857142858,1.000000000000000,9.000000000000000,5.875000000000000,12.875000000000000,1.738249542540245,49793.312370633080718,4.333333333333333,58.666666666666657,20000.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,1.800000000000000,2.000000000000000,2.000000000000000,2.000000000000000,1.371264550264550,1.925000000000000,6.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,17.000000000000000,2.000000000000000,1.000000000000000,1.905555555555556,0.750000000000000,3.000000000000000,2.500000000000000,33125.000000000000000,4.187500000000000,Diarra,Mali,0,0.001000000000000,"7137","31700"
0.833333333333333,8.333333333333334,1.000000000000000,9.000000000000000,6.000000000000000,1.000000000000000,1.738249542540245,49793.312370633080718,6.000000000000000,1.000000000000000,102433.948509485126124,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,1.694058426288058,2.000000000000000,1.371264550264550,1.888888888888889,4.690311067096782,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,7.593184207281330,1.951866839254624,1.255339374617010,1.912962962962963,0.416666666666667,3.600000000000000,3.400000000000000,66000.000000000000000,1.800000000000000,Dilly,Mali,0,0.000000000000000,"38449","535000"
0.000000000000000,11.000000000000000,5.000000000000000,9.000000000000000,6.157894736842106,25.684210526315791,1.857142857142857,24999.285714285721042,6.000000000000000,3.000000000000000,102433.948509485126124,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,1.694058426288058,2.000000000000000,1.371264550264550,1.674418604651163,4.690311067096782,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,3.000000000000000,2.000000000000000,1.333333333333333,1.848148148148148,0.666666666666667,3.500000000000000,4.000000000000000,82000.000000000000000,3.299999999999999,Youwarou,Mali,0,0.013000000000000,"23313","89200"
2.553960519924226,8.582738868274584,1.746334860474802,7.299416909620994,5.362576271767450,43.518945760122229,2.000000000000000,10758.767532467534693,4.756855521934534,60.490508012860666,69471.692218350755866,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,1.694058426288058,1.982491289198606,1.640722600151172,2.000000000000000,4.690311067096782,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,6.937015034812570,1.958743005075392,1.218862321100295,1.968253968253968,0.238095238095238,3.152112508443495,5.476665567736072,126792.041438669039053,3.052613665903487,Andéramboukane,Mali,0,0.000000000000000,"126630","4865000"
10.000000000000000,11.000000000000000,1.000000000000000,1.000000000000000,5.840000000000000,5.080000000000000,1.800000000000000,47999.199999999989814,6.600000000000000,21.600000000000005,21250.000000000000000,1.980392156862745,2.000000000000000,2.000000000000000,1.960784313725490,2.000000000000000,2.000000000000000,1.980392156862745,1.000000000000000,1.860000000000000,5.875000000000000,2.000000000000000,1.916666666666667,2.000000000000000,2.000000000000000,6.000000000000000,2.000000000000000,1.000000000000000,1.907407407407408,0.166666666666667,3.000000000000000,4.000000000000000,25000.000000000000000,5.000000000000000,Bourra,Mali,0,0.000000000000000,"18726","347000"
